timestamp,class,name
19:40:42:117, __InstanceCreationEvent, chrome.exe, 3784
19:40:42:117, __InstanceCreationEvent, chrome.exe, 8220
19:40:52:641, __InstanceCreationEvent, git.exe, 16704
19:40:52:657, __InstanceCreationEvent, conhost.exe, 17404
19:40:52:657, __InstanceCreationEvent, git.exe, 17988
19:40:52:657, __InstanceCreationEvent, git.exe, 21860
19:40:52:657, __InstanceCreationEvent, conhost.exe, 3744
19:40:52:657, __InstanceCreationEvent, git.exe, 7468
19:40:53:708, __InstanceDeletionEvent, git.exe, 23644
19:40:58:986, __InstanceDeletionEvent, chrome.exe, 8220
19:41:13:747, __InstanceDeletionEvent, chrome.exe, 22484
19:42:42:704, __InstanceCreationEvent, powershell.exe, 13900
19:42:42:704, __InstanceCreationEvent, conhost.exe, 23328
19:42:43:767, __InstanceCreationEvent, cc1plus.exe, 18480
19:42:43:772, __InstanceCreationEvent, g++.exe, 22844
19:42:43:772, __InstanceCreationEvent, mingw32-make.exe, 2424
19:42:45:878, __InstanceDeletionEvent, cc1plus.exe, 18480
19:42:45:883, __InstanceCreationEvent, as.exe, 22332
19:42:46:940, __InstanceDeletionEvent, powershell.exe, 13900
19:42:46:944, __InstanceDeletionEvent, as.exe, 22332
19:42:46:944, __InstanceDeletionEvent, g++.exe, 22844
19:42:46:944, __InstanceDeletionEvent, mingw32-make.exe, 2424
19:42:53:348, __InstanceDeletionEvent, conhost.exe, 23328
19:43:0:765, __InstanceDeletionEvent, backgroundTaskHost.exe, 23816
19:43:1:825, __InstanceCreationEvent, cmd.exe, 11024
19:43:1:829, __InstanceCreationEvent, cmd.exe, 13616
19:43:1:829, __InstanceCreationEvent, conhost.exe, 23948
19:43:2:880, __InstanceDeletionEvent, cmd.exe, 11024
19:43:2:880, __InstanceDeletionEvent, cmd.exe, 13616
19:43:2:880, __InstanceDeletionEvent, conhost.exe, 23948
19:43:15:599, __InstanceCreationEvent, conhost.exe, 20116
19:43:15:599, __InstanceCreationEvent, powershell.exe, 21396
19:43:16:664, __InstanceDeletionEvent, powershell.exe, 21396
19:43:17:722, __InstanceCreationEvent, g++.exe, 11616
19:43:17:726, __InstanceCreationEvent, powershell.exe, 1352
19:43:17:726, __InstanceCreationEvent, conhost.exe, 14328
19:43:17:726, __InstanceCreationEvent, cc1plus.exe, 20676
19:43:17:726, __InstanceCreationEvent, mingw32-make.exe, 23252
19:43:20:897, __InstanceDeletionEvent, cc1plus.exe, 20676
19:43:20:902, __InstanceDeletionEvent, chrome.exe, 4732
19:43:20:906, __InstanceCreationEvent, ld.exe, 15556
19:43:20:909, __InstanceCreationEvent, collect2.exe, 19840
19:43:21:973, __InstanceDeletionEvent, g++.exe, 11616
19:43:21:978, __InstanceDeletionEvent, powershell.exe, 1352
19:43:21:978, __InstanceDeletionEvent, ld.exe, 15556
19:43:21:978, __InstanceDeletionEvent, collect2.exe, 19840
19:43:21:978, __InstanceDeletionEvent, mingw32-make.exe, 23252
19:43:23:25, __InstanceDeletionEvent, conhost.exe, 20116
19:43:28:310, __InstanceDeletionEvent, conhost.exe, 14328
19:43:31:473, __InstanceDeletionEvent, RuntimeBroker.exe, 9344
19:43:42:19, __InstanceCreationEvent, svchost.exe, 11688
19:43:42:19, __InstanceDeletionEvent, smartscreen.exe, 22804
19:43:43:67, __InstanceCreationEvent, SearchProtocolHost.exe, 8924
19:44:4:281, __InstanceCreationEvent, chrome.exe, 24148
19:44:44:396, __InstanceCreationEvent, RuntimeBroker.exe, 24348
19:45:24:635, __InstanceDeletionEvent, RuntimeBroker.exe, 24348
19:45:41:671, __InstanceCreationEvent, chrome.exe, 10708
19:45:41:671, __InstanceCreationEvent, chrome.exe, 12468
19:45:57:586, __InstanceDeletionEvent, chrome.exe, 10708
19:45:57:590, __InstanceDeletionEvent, chrome.exe, 3784
19:46:49:681, __InstanceDeletionEvent, SearchProtocolHost.exe, 8924
19:47:51:246, __InstanceCreationEvent, conhost.exe, 6528
19:47:51:246, __InstanceCreationEvent, powershell.exe, 8748
19:48:24:109, __InstanceDeletionEvent, powershell.exe, 8748
19:48:30:451, __InstanceDeletionEvent, conhost.exe, 6528
19:49:6:310, __InstanceCreationEvent, cmd.exe, 19000
19:49:6:310, __InstanceCreationEvent, conhost.exe, 21284
19:49:7:365, __InstanceCreationEvent, mingw32-make.exe, 10004
19:49:7:369, __InstanceCreationEvent, conhost.exe, 17668
19:49:7:369, __InstanceCreationEvent, powershell.exe, 3044
19:49:7:369, __InstanceCreationEvent, g++.exe, 7336
19:49:7:369, __InstanceCreationEvent, cc1plus.exe, 8124
19:49:7:381, __InstanceDeletionEvent, cmd.exe, 19000
19:49:7:382, __InstanceDeletionEvent, conhost.exe, 21284
19:49:10:538, __InstanceCreationEvent, ld.exe, 2952
19:49:10:543, __InstanceCreationEvent, collect2.exe, 5052
19:49:10:553, __InstanceDeletionEvent, cc1plus.exe, 8124
19:49:11:605, __InstanceDeletionEvent, mingw32-make.exe, 10004
19:49:11:610, __InstanceDeletionEvent, ld.exe, 2952
19:49:11:610, __InstanceDeletionEvent, powershell.exe, 3044
19:49:11:610, __InstanceDeletionEvent, collect2.exe, 5052
19:49:11:610, __InstanceDeletionEvent, g++.exe, 7336
19:49:17:973, __InstanceDeletionEvent, conhost.exe, 17668
19:49:45:669, __InstanceCreationEvent, conhost.exe, 19236
19:49:45:674, __InstanceCreationEvent, powershell.exe, 9044
19:49:46:732, __InstanceCreationEvent, g++.exe, 19860
19:49:46:736, __InstanceCreationEvent, mingw32-make.exe, 21472
19:49:46:736, __InstanceCreationEvent, cc1plus.exe, 4080
19:49:48:855, __InstanceCreationEvent, as.exe, 22520
19:49:48:861, __InstanceDeletionEvent, cc1plus.exe, 4080
19:49:49:919, __InstanceDeletionEvent, g++.exe, 19860
19:49:49:924, __InstanceDeletionEvent, mingw32-make.exe, 21472
19:49:49:924, __InstanceDeletionEvent, as.exe, 22520
19:49:49:924, __InstanceDeletionEvent, powershell.exe, 9044
19:49:56:242, __InstanceDeletionEvent, conhost.exe, 19236
19:50:41:915, __InstanceCreationEvent, chrome.exe, 17984
19:50:41:915, __InstanceCreationEvent, chrome.exe, 6728
19:50:57:810, __InstanceDeletionEvent, chrome.exe, 12468
19:50:57:810, __InstanceDeletionEvent, chrome.exe, 6728
19:51:2:49, __InstanceCreationEvent, WindowsTerminal.exe, 16056
19:51:2:49, __InstanceCreationEvent, conhost.exe, 23992
19:51:2:49, __InstanceCreationEvent, RuntimeBroker.exe, 7300
19:51:2:49, __InstanceCreationEvent, cmd.exe, 9144
19:51:2:49, __InstanceCreationEvent, OpenConsole.exe, 9616
19:51:3:104, __InstanceDeletionEvent, WindowsTerminal.exe, 16056
19:51:3:104, __InstanceDeletionEvent, conhost.exe, 23992
19:51:3:104, __InstanceDeletionEvent, cmd.exe, 9144
19:51:3:104, __InstanceDeletionEvent, OpenConsole.exe, 9616
19:51:35:92, __InstanceDeletionEvent, chrome.exe, 24148
19:51:42:578, __InstanceDeletionEvent, RuntimeBroker.exe, 7300
19:52:1:742, __InstanceCreationEvent, chrome.exe, 2164
19:53:42:298, __InstanceDeletionEvent, svchost.exe, 11688
19:54:3:475, __InstanceCreationEvent, collect2.exe, 17556
19:54:3:475, __InstanceCreationEvent, mingw32-make.exe, 18188
19:54:3:480, __InstanceCreationEvent, ld.exe, 20460
19:54:3:480, __InstanceCreationEvent, conhost.exe, 2092
19:54:3:480, __InstanceCreationEvent, g++.exe, 24320
19:54:3:480, __InstanceCreationEvent, powershell.exe, 9348
19:54:4:538, __InstanceDeletionEvent, collect2.exe, 17556
19:54:4:544, __InstanceDeletionEvent, mingw32-make.exe, 18188
19:54:4:544, __InstanceDeletionEvent, ld.exe, 20460
19:54:4:544, __InstanceDeletionEvent, g++.exe, 24320
19:54:4:544, __InstanceDeletionEvent, powershell.exe, 9348
19:54:6:690, __InstanceCreationEvent, conhost.exe, 16144
19:54:6:695, __InstanceCreationEvent, git.exe, 20664
19:54:7:711, __InstanceDeletionEvent, conhost.exe, 14932
19:54:10:883, __InstanceDeletionEvent, conhost.exe, 2092
19:54:46:759, __InstanceCreationEvent, powershell.exe, 11988
19:54:46:764, __InstanceCreationEvent, conhost.exe, 22800
19:54:47:810, __InstanceDeletionEvent, powershell.exe, 11988
19:54:54:170, __InstanceDeletionEvent, conhost.exe, 22800
19:55:42:17, __InstanceCreationEvent, chrome.exe, 12608
19:55:42:22, __InstanceCreationEvent, mingw32-make.exe, 13980
19:55:42:22, __InstanceCreationEvent, powershell.exe, 15140
19:55:42:22, __InstanceCreationEvent, g++.exe, 15464
19:55:42:22, __InstanceCreationEvent, collect2.exe, 23112
19:55:42:22, __InstanceCreationEvent, conhost.exe, 6544
19:55:42:22, __InstanceCreationEvent, chrome.exe, 8492
19:55:43:81, __InstanceDeletionEvent, mingw32-make.exe, 13980
19:55:43:84, __InstanceDeletionEvent, powershell.exe, 15140
19:55:43:84, __InstanceDeletionEvent, g++.exe, 15464
19:55:43:84, __InstanceDeletionEvent, collect2.exe, 23112
19:55:49:462, __InstanceDeletionEvent, conhost.exe, 6544
19:55:57:956, __InstanceDeletionEvent, chrome.exe, 12608
19:55:57:956, __InstanceDeletionEvent, chrome.exe, 17984
19:58:1:900, __InstanceDeletionEvent, chrome.exe, 2164
19:58:14:580, __InstanceCreationEvent, backgroundTaskHost.exe, 16360
19:58:14:587, __InstanceCreationEvent, backgroundTaskHost.exe, 24448
19:58:15:645, __InstanceCreationEvent, RuntimeBroker.exe, 20360
19:58:15:650, __InstanceCreationEvent, svchost.exe, 23488
19:58:15:650, __InstanceCreationEvent, svchost.exe, 24080
19:58:15:650, __InstanceCreationEvent, RuntimeBroker.exe, 24344
19:58:26:167, __InstanceCreationEvent, chrome.exe, 13932
19:58:42:86, __InstanceCreationEvent, svchost.exe, 16372
19:58:43:156, __InstanceCreationEvent, SearchProtocolHost.exe, 15468
19:59:14:875, __InstanceDeletionEvent, backgroundTaskHost.exe, 24448
19:59:19:96, __InstanceDeletionEvent, backgroundTaskHost.exe, 16360
19:59:44:489, __InstanceCreationEvent, RuntimeBroker.exe, 14460
19:59:45:545, __InstanceDeletionEvent, RuntimeBroker.exe, 20360
19:59:48:746, __InstanceDeletionEvent, RuntimeBroker.exe, 24344
20:0:1:404, __InstanceCreationEvent, conhost.exe, 13672
20:0:1:404, __InstanceCreationEvent, cmd.exe, 15868
20:0:1:411, __InstanceCreationEvent, mingw32-make.exe, 24296
20:0:2:472, __InstanceDeletionEvent, conhost.exe, 13672
20:0:2:476, __InstanceCreationEvent, conhost.exe, 13120
20:0:2:480, __InstanceDeletionEvent, cmd.exe, 15868
20:0:2:480, __InstanceDeletionEvent, mingw32-make.exe, 24296
20:0:8:840, __InstanceDeletionEvent, conhost.exe, 13120
20:0:24:800, __InstanceDeletionEvent, RuntimeBroker.exe, 14460
20:0:35:428, __InstanceCreationEvent, conhost.exe, 6708
20:0:36:472, __InstanceCreationEvent, Code.exe, 14572
20:0:37:549, __InstanceDeletionEvent, Code.exe, 14572
20:0:41:775, __InstanceCreationEvent, chrome.exe, 1244
20:0:41:791, __InstanceDeletionEvent, conhost.exe, 6708
20:0:41:791, __InstanceCreationEvent, chrome.exe, 8092
20:0:42:840, __InstanceCreationEvent, conhost.exe, 15460
20:0:49:206, __InstanceDeletionEvent, conhost.exe, 15460
20:0:52:411, __InstanceDeletionEvent, SearchProtocolHost.exe, 15468
20:0:57:768, __InstanceDeletionEvent, chrome.exe, 8092
20:0:57:768, __InstanceDeletionEvent, chrome.exe, 8492
20:2:21:326, __InstanceCreationEvent, cmd.exe, 14324
20:2:21:330, __InstanceCreationEvent, cmd.exe, 16836
20:2:21:330, __InstanceCreationEvent, conhost.exe, 7988
20:2:22:392, __InstanceCreationEvent, conhost.exe, 14500
20:2:22:396, __InstanceDeletionEvent, cmd.exe, 14324
20:2:22:401, __InstanceDeletionEvent, cmd.exe, 16836
20:2:22:401, __InstanceDeletionEvent, conhost.exe, 7988
20:2:28:775, __InstanceDeletionEvent, conhost.exe, 14500
20:2:43:680, __InstanceCreationEvent, conhost.exe, 15756
20:2:43:680, __InstanceCreationEvent, git.exe, 21592
20:2:44:746, __InstanceDeletionEvent, conhost.exe, 15756
20:2:44:746, __InstanceDeletionEvent, git.exe, 21592
20:2:47:925, __InstanceCreationEvent, conhost.exe, 21660
20:2:47:929, __InstanceCreationEvent, powershell.exe, 22108
20:2:48:989, __InstanceDeletionEvent, powershell.exe, 22108
20:2:55:375, __InstanceDeletionEvent, conhost.exe, 21660
20:3:15:567, __InstanceDeletionEvent, svchost.exe, 23488
20:5:6:193, __InstanceDeletionEvent, chrome.exe, 21392
20:5:42:189, __InstanceCreationEvent, chrome.exe, 14324
20:5:42:189, __InstanceCreationEvent, chrome.exe, 24356
20:5:58:57, __InstanceDeletionEvent, chrome.exe, 14324
20:6:12:870, __InstanceDeletionEvent, chrome.exe, 1244
20:7:46:97, __InstanceCreationEvent, taskhostw.exe, 22016
20:7:50:322, __InstanceCreationEvent, sppsvc.exe, 1276
20:7:54:570, __InstanceDeletionEvent, taskhostw.exe, 22016
20:7:57:705, __InstanceCreationEvent, conhost.exe, 10736
20:7:57:710, __InstanceCreationEvent, conhost.exe, 11004
20:7:57:710, __InstanceCreationEvent, git.exe, 11672
20:7:57:710, __InstanceCreationEvent, git.exe, 17252
20:7:57:710, __InstanceCreationEvent, git.exe, 22648
20:7:57:710, __InstanceCreationEvent, git.exe, 24544
20:7:58:747, __InstanceDeletionEvent, conhost.exe, 10736
20:7:58:747, __InstanceDeletionEvent, conhost.exe, 11004
20:7:58:747, __InstanceDeletionEvent, git.exe, 11672
20:7:58:747, __InstanceDeletionEvent, git.exe, 17252
20:7:58:747, __InstanceDeletionEvent, git.exe, 22648
20:7:58:747, __InstanceDeletionEvent, git.exe, 24544
20:8:22:49, __InstanceDeletionEvent, sppsvc.exe, 1276
20:8:28:378, __InstanceCreationEvent, cmd.exe, 15880
20:8:28:382, __InstanceCreationEvent, conhost.exe, 8732
20:8:29:440, __InstanceCreationEvent, conhost.exe, 5420
20:8:29:444, __InstanceDeletionEvent, cmd.exe, 15880
20:8:29:448, __InstanceDeletionEvent, conhost.exe, 8732
20:8:35:862, __InstanceDeletionEvent, conhost.exe, 5420
20:9:0:360, __InstanceCreationEvent, conhost.exe, 17172
20:9:0:364, __InstanceCreationEvent, cpptools-srv.exe, 22756
20:9:0:364, __InstanceCreationEvent, cpptools-srv.exe, 23196
20:9:0:364, __InstanceCreationEvent, conhost.exe, 23964
20:9:1:426, __InstanceDeletionEvent, cpptools-srv.exe, 22756
20:9:1:430, __InstanceDeletionEvent, conhost.exe, 23964
20:9:11:25, __InstanceCreationEvent, cpptools-srv.exe, 13144
20:9:11:29, __InstanceCreationEvent, cpptools-srv.exe, 17732
20:9:11:29, __InstanceCreationEvent, conhost.exe, 21912
20:9:11:29, __InstanceCreationEvent, conhost.exe, 2344
20:9:11:29, __InstanceCreationEvent, conhost.exe, 7740
20:9:12:94, __InstanceDeletionEvent, conhost.exe, 17172
20:9:12:98, __InstanceDeletionEvent, cpptools-srv.exe, 17732
20:9:12:98, __InstanceDeletionEvent, conhost.exe, 21912
20:9:12:98, __InstanceDeletionEvent, cpptools-srv.exe, 23196
20:9:17:415, __InstanceDeletionEvent, conhost.exe, 7740
20:10:27:69, __InstanceDeletionEvent, chrome.exe, 13932
20:10:29:208, __InstanceCreationEvent, chrome.exe, 8760
20:10:42:26, __InstanceCreationEvent, chrome.exe, 13216
20:10:42:26, __InstanceCreationEvent, chrome.exe, 8804
20:10:56:912, __InstanceDeletionEvent, chrome.exe, 13216
20:10:57:972, __InstanceDeletionEvent, chrome.exe, 24356
20:11:2:198, __InstanceCreationEvent, RuntimeBroker.exe, 1912
20:11:2:202, __InstanceCreationEvent, WindowsTerminal.exe, 6632
20:11:3:257, __InstanceDeletionEvent, WindowsTerminal.exe, 6632
20:11:42:627, __InstanceDeletionEvent, RuntimeBroker.exe, 1912
20:11:54:261, __InstanceCreationEvent, chrome.exe, 15544
20:11:54:261, __InstanceDeletionEvent, chrome.exe, 19204
20:12:8:51, __InstanceCreationEvent, chrome.exe, 21276
20:13:43:10, __InstanceCreationEvent, SearchProtocolHost.exe, 16732
20:13:48:319, __InstanceDeletionEvent, chrome.exe, 15544
20:13:48:319, __InstanceCreationEvent, chrome.exe, 21692
20:13:48:319, __InstanceCreationEvent, chrome.exe, 23168
20:13:50:425, __InstanceDeletionEvent, chrome.exe, 8804
20:14:3:145, __InstanceDeletionEvent, chrome.exe, 21692
20:14:44:599, __InstanceCreationEvent, RuntimeBroker.exe, 23436
20:14:52:17, __InstanceCreationEvent, cpptools-srv.exe, 20148
20:14:52:21, __InstanceCreationEvent, conhost.exe, 22552
20:14:53:72, __InstanceDeletionEvent, cpptools-srv.exe, 13144
20:14:53:76, __InstanceDeletionEvent, cpptools-srv.exe, 20148
20:14:53:76, __InstanceDeletionEvent, conhost.exe, 22552
20:14:53:76, __InstanceDeletionEvent, conhost.exe, 2344
20:14:59:430, __InstanceDeletionEvent, chrome.exe, 8760
20:15:0:487, __InstanceCreationEvent, conhost.exe, 12008
20:15:0:491, __InstanceCreationEvent, powershell.exe, 17496
20:15:0:491, __InstanceCreationEvent, cmd.exe, 24520
20:15:0:491, __InstanceCreationEvent, conhost.exe, 8924
20:15:1:564, __InstanceCreationEvent, chrome.exe, 14540
20:15:1:568, __InstanceDeletionEvent, powershell.exe, 17496
20:15:1:571, __InstanceDeletionEvent, cmd.exe, 24520
20:15:1:571, __InstanceDeletionEvent, conhost.exe, 8924
20:15:7:946, __InstanceDeletionEvent, conhost.exe, 12008
20:15:23:892, __InstanceDeletionEvent, RuntimeBroker.exe, 23436
20:15:41:838, __InstanceCreationEvent, chrome.exe, 1484
20:15:41:838, __InstanceCreationEvent, chrome.exe, 24524
20:15:57:737, __InstanceDeletionEvent, chrome.exe, 24524
20:16:12:538, __InstanceDeletionEvent, chrome.exe, 23168
20:16:41:74, __InstanceCreationEvent, RuntimeBroker.exe, 14652
20:16:41:74, __InstanceCreationEvent, backgroundTaskHost.exe, 8220
20:16:49:549, __InstanceDeletionEvent, SearchProtocolHost.exe, 16732
20:17:1:179, __InstanceDeletionEvent, chrome.exe, 14540
20:17:8:614, __InstanceDeletionEvent, chrome.exe, 21276
20:17:8:614, __InstanceCreationEvent, chrome.exe, 23884
20:17:8:614, __InstanceCreationEvent, chrome.exe, 8864
20:17:23:470, __InstanceCreationEvent, chrome.exe, 23460
20:17:41:620, __InstanceDeletionEvent, backgroundTaskHost.exe, 8220
20:17:51:242, __InstanceCreationEvent, audiodg.exe, 14920
20:18:11:535, __InstanceDeletionEvent, RuntimeBroker.exe, 14652
20:18:36:107, __InstanceCreationEvent, chrome.exe, 20824
20:18:37:167, __InstanceCreationEvent, chrome.exe, 23296
20:18:38:232, __InstanceCreationEvent, chrome.exe, 9732
20:18:39:279, __InstanceCreationEvent, chrome.exe, 16180
20:18:42:490, __InstanceDeletionEvent, chrome.exe, 23884
20:18:44:641, __InstanceDeletionEvent, chrome.exe, 20824
20:18:44:645, __InstanceDeletionEvent, chrome.exe, 23460
20:18:45:708, __InstanceDeletionEvent, chrome.exe, 23296
20:18:47:863, __InstanceDeletionEvent, chrome.exe, 9732
20:19:31:434, __InstanceCreationEvent, msedge.exe, 9972
20:19:32:497, __InstanceDeletionEvent, msedge.exe, 9972
20:20:42:323, __InstanceCreationEvent, chrome.exe, 1272
20:20:42:323, __InstanceCreationEvent, chrome.exe, 15796
20:20:57:278, __InstanceDeletionEvent, chrome.exe, 1272
20:20:58:351, __InstanceDeletionEvent, chrome.exe, 16180
20:21:22:901, __InstanceCreationEvent, conhost.exe, 19672
20:21:22:901, __InstanceCreationEvent, powershell.exe, 24096
20:23:19:698, __InstanceCreationEvent, powershell.exe, 14184
20:23:19:698, __InstanceCreationEvent, conhost.exe, 6728
20:23:20:760, __InstanceDeletionEvent, powershell.exe, 14184
20:23:27:76, __InstanceDeletionEvent, conhost.exe, 6728
20:23:46:189, __InstanceDeletionEvent, audiodg.exe, 14920
20:23:48:323, __InstanceCreationEvent, chrome.exe, 10308
20:23:48:340, __InstanceCreationEvent, chrome.exe, 21500
20:23:51:501, __InstanceDeletionEvent, chrome.exe, 10308
20:23:51:505, __InstanceDeletionEvent, chrome.exe, 15796
20:23:51:509, __InstanceCreationEvent, chrome.exe, 19840
20:23:58:912, __InstanceCreationEvent, chrome.exe, 23560
20:23:58:925, __InstanceDeletionEvent, chrome.exe, 21500
20:24:25:325, __InstanceCreationEvent, chrome.exe, 20956
20:24:26:384, __InstanceDeletionEvent, chrome.exe, 19840
20:24:34:849, __InstanceDeletionEvent, chrome.exe, 23560
20:24:34:853, __InstanceCreationEvent, chrome.exe, 8036
20:24:40:124, __InstanceDeletionEvent, chrome.exe, 20956
20:24:40:129, __InstanceCreationEvent, chrome.exe, 19800
20:24:46:489, __InstanceDeletionEvent, chrome.exe, 1484
20:24:54:947, __InstanceCreationEvent, chrome.exe, 24364
20:24:58:126, __InstanceCreationEvent, chrome.exe, 19484
20:24:59:189, __InstanceDeletionEvent, chrome.exe, 24364
20:25:42:266, __InstanceCreationEvent, chrome.exe, 10992
20:25:42:266, __InstanceCreationEvent, chrome.exe, 19324
20:26:2:238, __InstanceDeletionEvent, chrome.exe, 19324
20:26:3:295, __InstanceDeletionEvent, chrome.exe, 19484
20:26:14:842, __InstanceCreationEvent, RuntimeBroker.exe, 11848
20:26:14:857, __InstanceCreationEvent, backgroundTaskHost.exe, 24104
20:27:14:879, __InstanceDeletionEvent, backgroundTaskHost.exe, 24104
20:27:38:991, __InstanceDeletionEvent, chrome.exe, 8864
20:27:45:305, __InstanceDeletionEvent, RuntimeBroker.exe, 11848
20:28:1:28, __InstanceCreationEvent, chrome.exe, 4632
20:28:41:961, __InstanceDeletionEvent, svchost.exe, 16372
20:28:41:961, __InstanceCreationEvent, svchost.exe, 24208
20:28:43:13, __InstanceCreationEvent, SearchProtocolHost.exe, 17160
20:28:58:755, __InstanceCreationEvent, MoUsoCoreWorker.exe, 13516
20:28:58:755, __InstanceCreationEvent, BackgroundDownload.exe, 84
20:28:59:803, __InstanceDeletionEvent, BackgroundDownload.exe, 84
20:29:12:401, __InstanceCreationEvent, docker-credential-wincred.exe, 9956
20:29:13:454, __InstanceDeletionEvent, docker-credential-wincred.exe, 9956
20:29:43:856, __InstanceCreationEvent, RuntimeBroker.exe, 1860
20:30:0:667, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 13516
20:30:24:803, __InstanceDeletionEvent, RuntimeBroker.exe, 1860
20:30:42:636, __InstanceCreationEvent, chrome.exe, 11696
20:30:42:636, __InstanceCreationEvent, chrome.exe, 22736
20:30:53:135, __InstanceDeletionEvent, SearchProtocolHost.exe, 17160
20:31:2:587, __InstanceCreationEvent, OpenConsole.exe, 12824
20:31:2:592, __InstanceCreationEvent, WindowsTerminal.exe, 18388
20:31:2:592, __InstanceCreationEvent, conhost.exe, 24052
20:31:2:592, __InstanceCreationEvent, cmd.exe, 7868
20:31:3:651, __InstanceCreationEvent, RuntimeBroker.exe, 2828
20:31:3:669, __InstanceDeletionEvent, OpenConsole.exe, 12824
20:31:3:673, __InstanceDeletionEvent, WindowsTerminal.exe, 18388
20:31:3:673, __InstanceDeletionEvent, conhost.exe, 24052
20:31:3:673, __InstanceDeletionEvent, cmd.exe, 7868
20:31:13:116, __InstanceDeletionEvent, chrome.exe, 22736
20:31:14:171, __InstanceDeletionEvent, chrome.exe, 10992
20:31:43:525, __InstanceDeletionEvent, RuntimeBroker.exe, 2828
20:32:12:877, __InstanceCreationEvent, CompatTelRunner.exe, 5648
20:32:14:976, __InstanceDeletionEvent, CompatTelRunner.exe, 5648
20:32:14:976, __InstanceCreationEvent, svchost.exe, 15864
20:32:14:976, __InstanceCreationEvent, CompatTelRunner.exe, 5972
20:32:17:82, __InstanceDeletionEvent, CompatTelRunner.exe, 5972
20:32:43:289, __InstanceCreationEvent, CompatTelRunner.exe, 14504
20:32:46:437, __InstanceCreationEvent, sppsvc.exe, 11316
20:32:46:437, __InstanceCreationEvent, svchost.exe, 23412
20:32:49:615, __InstanceCreationEvent, powershell.exe, 1472
20:32:49:631, __InstanceCreationEvent, conhost.exe, 6120
20:32:55:936, __InstanceDeletionEvent, powershell.exe, 1472
20:32:55:936, __InstanceDeletionEvent, conhost.exe, 6120
20:33:1:184, __InstanceCreationEvent, CompatTelRunner.exe, 22928
20:33:1:184, __InstanceDeletionEvent, CompatTelRunner.exe, 14504
20:33:2:239, __InstanceDeletionEvent, CompatTelRunner.exe, 22928
20:33:2:239, __InstanceCreationEvent, svchost.exe, 18380
20:33:2:239, __InstanceDeletionEvent, svchost.exe, 24080
20:33:32:641, __InstanceDeletionEvent, sppsvc.exe, 11316
20:34:1:996, __InstanceDeletionEvent, svchost.exe, 18380
20:35:42:594, __InstanceCreationEvent, chrome.exe, 10952
20:35:42:594, __InstanceCreationEvent, chrome.exe, 21912
20:35:57:273, __InstanceDeletionEvent, chrome.exe, 21912
20:35:58:326, __InstanceDeletionEvent, chrome.exe, 11696
20:36:2:526, __InstanceDeletionEvent, svchost.exe, 15864
20:36:18:254, __InstanceCreationEvent, symerr.exe, 22976
20:36:20:340, __InstanceDeletionEvent, symerr.exe, 22976
20:36:23:498, __InstanceCreationEvent, svchost.exe, 20956
20:36:23:498, __InstanceCreationEvent, svchost.exe, 22940
20:36:23:498, __InstanceCreationEvent, svchost.exe, 8780
20:36:25:648, __InstanceCreationEvent, audiodg.exe, 10764
20:36:52:950, __InstanceDeletionEvent, svchost.exe, 22940
20:36:52:950, __InstanceDeletionEvent, svchost.exe, 8780
20:37:1:361, __InstanceDeletionEvent, chrome.exe, 4632
20:38:2:141, __InstanceCreationEvent, chrome.exe, 11992
20:40:26:813, __InstanceCreationEvent, MoUsoCoreWorker.exe, 22688
20:40:42:557, __InstanceCreationEvent, chrome.exe, 10836
20:40:42:557, __InstanceCreationEvent, chrome.exe, 23768
20:41:0:411, __InstanceDeletionEvent, chrome.exe, 10836
20:41:1:469, __InstanceDeletionEvent, chrome.exe, 10952
20:41:27:692, __InstanceDeletionEvent, audiodg.exe, 10764
20:41:27:692, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 22688
20:41:52:883, __InstanceDeletionEvent, svchost.exe, 20956
20:42:1:292, __InstanceCreationEvent, msteamsupdate.exe, 13368
20:42:1:292, __InstanceDeletionEvent, msteamsupdate.exe, 21436
20:42:2:362, __InstanceDeletionEvent, chrome.exe, 11992
20:42:2:362, __InstanceDeletionEvent, msteamsupdate.exe, 13368
20:42:44:291, __InstanceCreationEvent, chrome.exe, 4524
20:42:50:585, __InstanceDeletionEvent, svchost.exe, 23412
20:43:42:942, __InstanceCreationEvent, SearchProtocolHost.exe, 15324
20:43:44:12, __InstanceDeletionEvent, chrome.exe, 4524
20:43:50:314, __InstanceCreationEvent, chrome.exe, 5636
20:44:44:658, __InstanceCreationEvent, RuntimeBroker.exe, 3292
20:45:24:458, __InstanceDeletionEvent, RuntimeBroker.exe, 3292
20:45:42:254, __InstanceCreationEvent, chrome.exe, 22908
20:45:42:254, __InstanceCreationEvent, chrome.exe, 5160
20:45:50:633, __InstanceDeletionEvent, chrome.exe, 5636
20:45:57:975, __InstanceDeletionEvent, chrome.exe, 23768
20:45:57:975, __InstanceDeletionEvent, chrome.exe, 5160
20:46:1:122, __InstanceCreationEvent, chrome.exe, 22820
20:46:50:416, __InstanceDeletionEvent, SearchProtocolHost.exe, 15324
20:48:55:137, __InstanceCreationEvent, AdobeARM.exe, 20148
20:48:56:190, __InstanceDeletionEvent, AdobeARM.exe, 20148
20:50:42:104, __InstanceCreationEvent, chrome.exe, 16652
